participantId,intervalStartTime,intervalEndTime,currentLocations
924,2022-03-01 19:55:00+00:00,2022-03-01 20:05:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4147.508474265042 5603.351724756825)', 'POINT (-4211.4443748655885 5746.171105081376)']"
924,2022-03-01 10:00:00+00:00,2022-03-01 10:15:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1769.403996939719 4069.050012911854)', 'POINT (2187.366673077496 4092.503681482765)', 'POINT (2620.028240309675 4044.56368757768)']"
925,2022-03-01 11:50:00+00:00,2022-03-01 11:55:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (676.6452878809719 1589.2662912049052)']"
926,2022-03-01 13:45:00+00:00,2022-03-01 13:50:00+00:00,"['POINT (-1771.452216635636 4343.580176583138)', 'POINT (-1787.5460526301517 4584.628741916007)']"
927,2022-03-01 15:00:00+00:00,2022-03-01 15:05:00+00:00,"['POINT (-1176.6989055164295 4726.117600229471)', 'POINT (-1112.4277211299568 4477.420799624068)']"
928,2022-03-01 13:10:00+00:00,2022-03-01 13:15:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3204.472421760997 6644.090569828748)']"
928,2022-03-01 19:20:00+00:00,2022-03-01 19:30:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3794.8445326652495 5762.641663843371)', 'POINT (-3897.31103788444 5963.775098975357)']"
929,2022-03-01 13:20:00+00:00,2022-03-01 13:25:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3211.558875773574 6161.764919913601)']"
930,2022-03-01 09:55:00+00:00,2022-03-01 10:00:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1623.0397783890508 3872.301818191375)']"
931,2022-03-01 14:10:00+00:00,2022-03-01 14:15:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3825.1177085605486 5789.637592830867)']"
931,2022-03-01 19:50:00+00:00,2022-03-01 20:05:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-217.34516661539428 3863.2902273075147)']"
932,2022-03-01 12:20:00+00:00,2022-03-01 12:25:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3223.780950291545 6116.095882652284)']"
932,2022-03-01 17:30:00+00:00,2022-03-01 17:35:00+00:00,"['POINT (-3182.885940731813 7167.608699410916)', 'POINT (-3194.541192984135 7213.091093857307)']"
933,2022-03-01 19:00:00+00:00,2022-03-01 19:10:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3794.8445326652495 5762.641663843371)', 'POINT (-3895.2462826624987 5974.052796722904)']"
933,2022-03-01 09:25:00+00:00,2022-03-01 09:35:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-747.5853899765129 4940.724186675287)', 'POINT (-684.7649265900072 5046.554645571818)']"
934,2022-03-01 16:10:00+00:00,2022-03-01 16:25:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (21.75570206567331 1659.4249457825504)', 'POINT (-397.09115213460416 1661.086640136248)', 'POINT (-896.6689787539233 1568.3209284212646)']"
934,2022-03-01 08:10:00+00:00,2022-03-01 08:25:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (21.75570206567331 1659.4249457825504)', 'POINT (-397.09115213460416 1661.086640136248)', 'POINT (-896.6689787539233 1568.3209284212646)']"
935,2022-03-01 12:15:00+00:00,2022-03-01 12:25:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3255.641621427146 6240.453417100578)', 'POINT (-3325.4300578049183 6177.257001141334)']"
935,2022-03-01 18:25:00+00:00,2022-03-01 18:40:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-238.1391315918657 3869.476971213323)']"
936,2022-03-01 15:05:00+00:00,2022-03-01 15:20:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-240.5178127163376 3871.4519494048086)']"
937,2022-03-01 11:45:00+00:00,2022-03-01 11:50:00+00:00,"['POINT (-2126.1723943111892 4285.182228265561)', 'POINT (-1976.3142050532686 4021.5325365920603)']"
939,2022-03-01 09:35:00+00:00,2022-03-01 09:40:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3756.1329358599464 5169.671150487714)']"
940,2022-03-01 12:50:00+00:00,2022-03-01 12:55:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3143.7455545188036 6619.502969205943)']"
941,2022-03-01 10:25:00+00:00,2022-03-01 10:30:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3209.1865001820297 6633.449629136882)']"
942,2022-03-01 19:30:00+00:00,2022-03-01 19:45:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-215.84902024377323 3874.978825394105)']"
942,2022-03-01 13:50:00+00:00,2022-03-01 13:55:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3794.247501996507 5925.816841997316)']"
943,2022-03-01 09:20:00+00:00,2022-03-01 09:25:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3551.738018883902 6696.142069947118)']"
943,2022-03-01 18:40:00+00:00,2022-03-01 18:45:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3204.657869189811 6478.489310033927)']"
944,2022-03-01 09:40:00+00:00,2022-03-01 09:50:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1769.403996939719 4069.050012911854)', 'POINT (2021.6555188213752 4141.842845279862)']"
945,2022-03-01 13:25:00+00:00,2022-03-01 13:35:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3255.641621427146 6240.453417100578)', 'POINT (-3578.3954099818543 6187.319254938665)']"
946,2022-03-01 13:35:00+00:00,2022-03-01 13:40:00+00:00,"['POINT (-1221.4051100732 4941.00338419236)', 'POINT (-1108.2464214960403 4920.696919985608)']"
947,2022-03-01 18:10:00+00:00,2022-03-01 18:45:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (21.75570206567331 1659.4249457825504)', 'POINT (-397.09115213460416 1661.086640136248)', 'POINT (-811.824901059456 1602.2205955346656)', 'POINT (-1168.359774420459 1524.0469195318165)', 'POINT (-1296.7686878848117 1215.8689091608553)', 'POINT (-1441.0634421695918 934.8224057505075)', 'POINT (-1497.2058706321964 978.3110915491427)']"
947,2022-03-01 08:20:00+00:00,2022-03-01 08:25:00+00:00,"['POINT (-1771.452216635636 4343.580176583138)', 'POINT (-1418.1155807588502 4456.839300117369)']"
948,2022-03-01 14:45:00+00:00,2022-03-01 14:55:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (930.4149642879935 4060.0495537933452)', 'POINT (814.5339925814092 4101.1085187545905)']"
949,2022-03-01 09:50:00+00:00,2022-03-01 09:55:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3937.216602879684 5560.90858896719)']"
950,2022-03-01 13:55:00+00:00,2022-03-01 14:20:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (21.75570206567331 1659.4249457825504)', 'POINT (-397.09115213460416 1661.086640136248)', 'POINT (-811.824901059456 1602.2205955346656)', 'POINT (-1229.208372616523 1579.6575513518549)', 'POINT (-1688.370367401189 1641.1182669373754)']"
951,2022-03-01 12:55:00+00:00,2022-03-01 13:00:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3218.2311208149226 6508.533227329572)']"
951,2022-03-01 18:45:00+00:00,2022-03-01 18:50:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3218.2311208149226 6473.442598668793)']"
952,2022-03-01 13:30:00+00:00,2022-03-01 13:35:00+00:00,"['POINT (-1771.452216635636 4343.580176583138)', 'POINT (-1472.3331197342177 4480.125710160363)']"
953,2022-03-01 15:40:00+00:00,2022-03-01 15:45:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (990.658407737146 4473.245993948449)']"
954,2022-03-01 17:55:00+00:00,2022-03-01 18:00:00+00:00,"['POINT (-3182.885940731813 7167.608699410916)', 'POINT (-3389.8605896499735 7142.504036313241)']"
954,2022-03-01 12:50:00+00:00,2022-03-01 12:55:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3924.7097182416783 5555.4956262644355)']"
955,2022-03-01 15:00:00+00:00,2022-03-01 15:05:00+00:00,"['POINT (413.840000705876 1194.128694228948)', 'POINT (25.27879639800907 1256.4570061602674)']"
955,2022-03-01 07:35:00+00:00,2022-03-01 07:40:00+00:00,"['POINT (413.840000705876 1194.128694228948)', 'POINT (25.27879639800907 1256.4570061602674)']"
956,2022-03-01 13:00:00+00:00,2022-03-01 13:10:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1111.3653007378014 3861.7329495084696)', 'POINT (962.2206222733749 3818.3374992115446)']"
957,2022-03-01 13:50:00+00:00,2022-03-01 14:00:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3522.074467821355 6663.545600635845)', 'POINT (-3449.708660698953 6850.324852178917)']"
957,2022-03-01 20:45:00+00:00,2022-03-01 20:55:00+00:00,"['POINT (-4131.41409222454 7236.525633225643)', 'POINT (-3962.601411086998 7416.595041276404)', 'POINT (-3861.2079592340287 7444.404782879035)']"
958,2022-03-01 13:30:00+00:00,2022-03-01 13:50:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (21.75570206567331 1659.4249457825504)', 'POINT (-397.09115213460416 1661.086640136248)', 'POINT (-811.824901059456 1602.2205955346656)', 'POINT (-1346.2052731481 1612.9091021450095)']"
959,2022-03-01 13:55:00+00:00,2022-03-01 14:00:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3786.6772847646725 6373.644109344326)']"
959,2022-03-01 19:55:00+00:00,2022-03-01 20:00:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3786.6772847646725 6373.644109344326)']"
960,2022-03-01 13:50:00+00:00,2022-03-01 13:55:00+00:00,"['POINT (-1221.4051100732 4941.00338419236)', 'POINT (-1278.0036550775478 5235.279150257189)']"
960,2022-03-01 19:10:00+00:00,2022-03-01 19:15:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1611.7568073443035 3873.707551606585)']"
961,2022-03-01 16:05:00+00:00,2022-03-01 16:15:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (21.75570206567331 1659.4249457825504)', 'POINT (-327.4399557807494 1800.9854101174237)']"
962,2022-03-01 11:25:00+00:00,2022-03-01 11:35:00+00:00,"['POINT (-3182.885940731813 7167.608699410916)', 'POINT (-3349.1371016529415 7524.95449526654)', 'POINT (-3439.897096958358 7819.546212542187)']"
963,2022-03-01 18:45:00+00:00,2022-03-01 18:55:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (930.4149642879935 4060.0495537933452)', 'POINT (953.0282479526127 3985.1870898128827)']"
963,2022-03-01 09:20:00+00:00,2022-03-01 09:25:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-823.088775995259 4689.301563489601)']"
964,2022-03-01 19:30:00+00:00,2022-03-01 19:50:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (53.71315310962717 4727.81027677455)', 'POINT (-230.4186780140786 4884.415495659691)', 'POINT (-254.74209875631817 5033.354786864565)']"
964,2022-03-01 13:25:00+00:00,2022-03-01 13:30:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-4061.8450328739036 6654.68699901611)']"
965,2022-03-01 15:40:00+00:00,2022-03-01 15:55:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-1962.8376431459897 3017.7310863016846)', 'POINT (-2084.312518818034 2681.223250769075)', 'POINT (-2222.7879802025427 2587.8203200283433)']"
965,2022-03-01 07:55:00+00:00,2022-03-01 08:10:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-1962.8376431459897 3017.7310863016846)', 'POINT (-2084.312518818034 2681.223250769075)', 'POINT (-2222.7879802025427 2587.8203200283433)']"
966,2022-03-01 08:25:00+00:00,2022-03-01 08:35:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-539.6127831935272 4301.692424041098)']"
967,2022-03-01 12:55:00+00:00,2022-03-01 13:00:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3769.6541655895385 5169.656107132173)']"
967,2022-03-01 18:30:00+00:00,2022-03-01 18:35:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3219.9113867327874 6477.711059432683)']"
968,2022-03-01 12:50:00+00:00,2022-03-01 12:55:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3813.702782919816 5775.299282081943)']"
968,2022-03-01 18:40:00+00:00,2022-03-01 19:00:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (53.71315310962717 4727.81027677455)', 'POINT (-230.4186780140786 4884.415495659691)', 'POINT (-250.66778975622663 5024.230334070324)']"
969,2022-03-01 11:35:00+00:00,2022-03-01 11:45:00+00:00,"['POINT (631.5130723031391 2001.4772026036535)', 'POINT (646.5072927151671 2376.165197219661)', 'POINT (605.0157042367011 2558.365691986614)']"
970,2022-03-01 10:50:00+00:00,2022-03-01 10:55:00+00:00,"['POINT (-1771.452216635636 4343.580176583138)', 'POINT (-1770.0444371606948 4254.708339673977)']"
971,2022-03-01 13:55:00+00:00,2022-03-01 14:05:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1288.973858577208 3711.692127221675)', 'POINT (-1038.2341613754115 3696.6890925629405)']"
972,2022-03-01 23:45:00+00:00,2022-03-01 23:50:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3212.907608398378 6476.375929084994)']"
972,2022-03-01 15:55:00+00:00,2022-03-01 16:00:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3976.267374340514 5143.0985943527085)']"
973,2022-03-01 09:05:00+00:00,2022-03-01 09:10:00+00:00,"['POINT (-2126.1723943111892 4285.182228265561)', 'POINT (-2118.3320025487283 4177.503344707754)']"
973,2022-03-01 19:05:00+00:00,2022-03-01 19:30:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1769.403996939719 4069.050012911854)', 'POINT (2187.366673077496 4092.503681482765)', 'POINT (2203.6747213035105 4486.73430093518)', 'POINT (2163.0709629213466 4903.515205351129)', 'POINT (2199.8523676887808 5268.126362996234)']"
974,2022-03-01 10:30:00+00:00,2022-03-01 10:40:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3764.3732853819874 6438.648509947896)', 'POINT (-3730.9562941257122 6350.412769687471)']"
975,2022-03-01 11:50:00+00:00,2022-03-01 11:55:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (498.19808674885326 1686.7974359495345)']"
976,2022-03-01 08:20:00+00:00,2022-03-01 08:25:00+00:00,"['POINT (-1221.4051100732 4941.00338419236)', 'POINT (-1090.970261012007 4913.067964562761)']"
976,2022-03-01 16:40:00+00:00,2022-03-01 16:45:00+00:00,"['POINT (-1221.4051100732 4941.00338419236)', 'POINT (-1090.970261012007 4913.067964562761)']"
977,2022-03-01 18:25:00+00:00,2022-03-01 18:30:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3224.115000142878 6496.395086768585)']"
977,2022-03-01 12:55:00+00:00,2022-03-01 13:00:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3235.6171481404067 6162.692674618886)']"
978,2022-03-01 13:25:00+00:00,2022-03-01 13:30:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3211.3336790574253 6570.333089563841)']"
978,2022-03-01 19:25:00+00:00,2022-03-01 19:40:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-227.51652651482968 3890.547841803297)']"
979,2022-03-01 17:30:00+00:00,2022-03-01 17:35:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3209.3317740693265 6487.832188947207)']"
979,2022-03-01 08:45:00+00:00,2022-03-01 08:50:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3220.833922066855 6154.1297767975075)']"
980,2022-03-01 13:45:00+00:00,2022-03-01 13:50:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3824.3477179394426 5745.904329567969)']"
980,2022-03-01 19:55:00+00:00,2022-03-01 20:05:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3794.8445326652495 5762.641663843371)', 'POINT (-3914.250394920446 5963.70287210896)']"
981,2022-03-01 19:10:00+00:00,2022-03-01 19:15:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3221.499850200707 6499.47467018199)']"
981,2022-03-01 13:30:00+00:00,2022-03-01 13:35:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3711.6136784109544 6552.035664200709)']"
982,2022-03-01 11:50:00+00:00,2022-03-01 11:55:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1579.8946491999689 4171.385649404132)']"
983,2022-03-01 13:55:00+00:00,2022-03-01 14:15:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (21.75570206567331 1659.4249457825504)', 'POINT (-397.09115213460416 1661.086640136248)', 'POINT (-811.824901059456 1602.2205955346656)', 'POINT (-1345.37085641503 1609.3959673738802)']"
984,2022-03-01 16:40:00+00:00,2022-03-01 16:45:00+00:00,"['POINT (-1176.6989055164295 4726.117600229471)', 'POINT (-1099.1473597894521 4481.415745238449)']"
984,2022-03-01 08:20:00+00:00,2022-03-01 08:25:00+00:00,"['POINT (-1176.6989055164295 4726.117600229471)', 'POINT (-1099.1473597894521 4481.415745238449)']"
985,2022-03-01 09:10:00+00:00,2022-03-01 09:15:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1614.9198714543998 4216.591385736994)']"
985,2022-03-01 18:25:00+00:00,2022-03-01 18:40:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1288.973858577208 3711.692127221675)', 'POINT (-904.3387634014261 3680.4092367064686)', 'POINT (-512.8686223444848 3541.974618547752)']"
986,2022-03-01 12:45:00+00:00,2022-03-01 13:05:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (21.75570206567331 1659.4249457825504)', 'POINT (-397.09115213460416 1661.086640136248)', 'POINT (-811.824901059456 1602.2205955346656)', 'POINT (-909.696599401348 1350.0485533884432)']"
987,2022-03-01 12:05:00+00:00,2022-03-01 12:10:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (999.0040329266957 4454.925560556027)']"
988,2022-03-01 12:00:00+00:00,2022-03-01 12:05:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (814.9741574863003 4210.187755662936)']"
989,2022-03-01 12:25:00+00:00,2022-03-01 12:30:00+00:00,"['POINT (-3182.885940731813 7167.608699410916)', 'POINT (-3296.9592616081864 7170.962186950232)']"
990,2022-03-01 14:50:00+00:00,2022-03-01 14:55:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3571.4787190053844 6714.6973141128865)']"
991,2022-03-01 23:15:00+00:00,2022-03-01 23:30:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-211.02911461147232 3875.024297508022)']"
991,2022-03-01 15:10:00+00:00,2022-03-01 15:20:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-882.4611211922202 4183.972476249105)', 'POINT (-754.7288908820889 3988.9135114215214)']"
992,2022-03-01 14:45:00+00:00,2022-03-01 15:00:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-2168.6823191398194 3214.1997724766597)', 'POINT (-2420.112131895646 3002.029257821705)', 'POINT (-2374.442802526931 2659.268335887407)']"
992,2022-03-01 08:10:00+00:00,2022-03-01 08:25:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-2168.6823191398194 3214.1997724766597)', 'POINT (-2420.112131895646 3002.029257821705)', 'POINT (-2374.442802526931 2659.268335887407)']"
993,2022-03-01 20:40:00+00:00,2022-03-01 20:50:00+00:00,"['POINT (413.840000705876 1194.128694228948)', 'POINT (653.0249310096121 1045.6277551766495)', 'POINT (769.9778872459137 923.477381251958)']"
993,2022-03-01 14:30:00+00:00,2022-03-01 14:35:00+00:00,"['POINT (631.5130723031391 2001.4772026036535)', 'POINT (916.6689993834505 2093.787218831092)']"
